year,month,day,rad,tx,tn,p,Site,Date
1982,3,4,3.21,6.792,-7.46,11.7453843354269,Indiana,1982-03-04
1982,3,5,17.54,0.359,-8.07,0,Indiana,1982-03-05
1982,3,6,9.09,-1.336,-8.584,1.0735112381326,Indiana,1982-03-06
1982,3,7,12.71,-2.678,-8.891,0,Indiana,1982-03-07
1982,3,8,13.59,3.279,-9.649,1.42352283000946,Indiana,1982-03-08
1982,3,9,19.38,0.802,-13.43,1.4885276555674,Indiana,1982-03-09
1982,3,10,9.89,12.335,-3.63,2.84394424124912,Indiana,1982-03-10
1982,3,11,15,13.048,8.309,2.3553328617254,Indiana,1982-03-11
1982,3,12,10.13,15.834,-1.542,0,Indiana,1982-03-12
1982,3,13,20.06,16.211,2.733,13.0531926141657,Indiana,1982-03-13
1982,3,14,11.54,10.831,0.343,0,Indiana,1982-03-14
1982,3,15,4.79,8.039,2.127,10.4109376667907,Indiana,1982-03-15
1982,3,16,11.02,20.699,5.47,10.5868935584112,Indiana,1982-03-16
1982,3,17,19.69,14.254,2.225,0,Indiana,1982-03-17
1982,3,18,18.08,15.697,1.284,0,Indiana,1982-03-18
1982,3,19,3.41,11.573,3.011,16.3434401617337,Indiana,1982-03-19
1982,3,20,15.57,17.574,3.715,9.87901091565391,Indiana,1982-03-20
1982,3,21,14.69,14.989,3.541,0,Indiana,1982-03-21
1982,3,22,12.86,9.036,1.116,0,Indiana,1982-03-22
1982,3,23,16.2,11.013,-1.024,0,Indiana,1982-03-23
1982,3,24,13.42,13.939,4.495,0,Indiana,1982-03-24
1982,3,25,10.02,11.502,1.634,8.40523838996887,Indiana,1982-03-25
1982,3,26,17.81,3.975,-3.772,1.46486246649147,Indiana,1982-03-26
1982,3,27,23.3,0.997,-8.468,0,Indiana,1982-03-27
1982,3,28,23.54,6.152,-8.36,0,Indiana,1982-03-28
1982,3,29,22.4,14.035,-3.126,0,Indiana,1982-03-29
1982,3,30,7.93,16.952,8.219,8.77081192281182,Indiana,1982-03-30
1982,3,31,20.51,15.61,9.504,4.51893929573544,Indiana,1982-03-31
1982,4,1,23.24,17.308,4.336,0,Indiana,1982-04-01
1982,4,2,17.85,19.527,6.918,1.47954148985718,Indiana,1982-04-02
1982,4,3,7.37,18.036,0.97,13.8580977915694,Indiana,1982-04-03
1982,4,4,24,4.698,-4.875,0,Indiana,1982-04-04
1982,4,5,8.18,2.82,-3.521,10.4482263326595,Indiana,1982-04-05
1982,4,6,25,-1.204,-9.348,9.77854728688499,Indiana,1982-04-06
1982,4,7,21.59,-0.332,-14.548,0,Indiana,1982-04-07
1982,4,8,14.38,1.698,-5.869,2.5228291748931,Indiana,1982-04-08
1982,4,9,19.63,0.387,-3.581,8.20142858174222,Indiana,1982-04-09
1982,4,10,19.59,7.054,-4.714,1.53782665722701,Indiana,1982-04-10
1982,4,11,25.85,5.317,-5.307,0,Indiana,1982-04-11
1982,4,12,16.22,17.504,-5.091,0,Indiana,1982-04-12
1982,4,13,8.79,16.15,10.795,0,Indiana,1982-04-13
1982,4,14,25.42,14.292,0.716,0,Indiana,1982-04-14
1982,4,15,25.55,22.4,3.466,0,Indiana,1982-04-15
1982,4,16,6.95,19.03,15.906,5.29239387560665,Indiana,1982-04-16
1982,4,17,14.32,18.624,10.699,2.65404907042921,Indiana,1982-04-17
1982,4,18,26.44,15.935,3.657,0,Indiana,1982-04-18
1982,4,19,18.69,16.921,6.532,1.98123157019836,Indiana,1982-04-19
1982,4,20,24.59,15.35,9.444,2.93670892710907,Indiana,1982-04-20
1982,4,21,26.69,11.959,-0.058,0,Indiana,1982-04-21
1982,4,22,26.56,13.337,0.104,0,Indiana,1982-04-22
1982,4,23,27.07,16.848,2.123,0,Indiana,1982-04-23
1982,4,24,26.93,19.063,6.081,0,Indiana,1982-04-24
1982,4,25,15.95,19.332,8.249,0,Indiana,1982-04-25
1982,4,26,18.44,19.765,8.177,1.04310091249005,Indiana,1982-04-26
1982,4,27,27.04,14.035,4.89,1.87714480028944,Indiana,1982-04-27
1982,4,28,27.04,14.581,2.476,0,Indiana,1982-04-28
1982,4,29,17.04,16.734,6.549,0,Indiana,1982-04-29
1982,4,30,11.64,18.092,9.312,1.19050443169044,Indiana,1982-04-30
1982,5,1,16.62,19.797,10.4,0,Indiana,1982-05-01
1982,5,2,25.46,21.611,8.081,0,Indiana,1982-05-02
1982,5,3,25.09,23.475,6.191,0,Indiana,1982-05-03
1982,5,4,24.45,25.512,11.681,0,Indiana,1982-05-04
1982,5,5,24.87,27.721,15.325,0,Indiana,1982-05-05
1982,5,6,19.52,26.472,16.921,0,Indiana,1982-05-06
1982,5,7,3.69,24.113,11.453,43.0289685725143,Indiana,1982-05-07
1982,5,8,25.94,22.193,5.084,0,Indiana,1982-05-08
1982,5,9,27.12,24.208,9.862,0,Indiana,1982-05-09
1982,5,10,27.76,25.496,11.892,0,Indiana,1982-05-10
1982,5,11,28.15,26.581,13.276,0,Indiana,1982-05-11
1982,5,12,27.12,27.851,15.19,0,Indiana,1982-05-12
1982,5,13,26.76,28.256,15.259,0,Indiana,1982-05-13
1982,5,14,25.27,29.025,16.676,0,Indiana,1982-05-14
1982,5,15,24.81,28.104,16.416,0,Indiana,1982-05-15
1982,5,16,25.68,27.984,15.639,1.78896784781912,Indiana,1982-05-16
1982,5,17,26.17,28.911,15.974,0,Indiana,1982-05-17
1982,5,18,22.88,28.272,17.733,0,Indiana,1982-05-18
1982,5,19,23.99,26.989,16.194,0,Indiana,1982-05-19
1982,5,20,22.09,26.861,17.199,5.44975697994232,Indiana,1982-05-20
1982,5,21,12.88,23.889,12.174,12.2003793715635,Indiana,1982-05-21
1982,5,22,19.8,24.516,17.318,9.16886336108291,Indiana,1982-05-22
1982,5,23,12.49,21.406,13.938,0,Indiana,1982-05-23
1982,5,24,15.29,19.559,12.053,0,Indiana,1982-05-24
1982,5,25,16.29,21.77,14.426,0,Indiana,1982-05-25
1982,5,26,11.59,23.034,15.972,5.9475302696228,Indiana,1982-05-26
1982,5,27,9.34,22.473,17.392,17.2883908153381,Indiana,1982-05-27
1982,5,28,19.17,24.322,13.369,0,Indiana,1982-05-28
1982,5,29,9.34,24.376,17.738,25.7233727959374,Indiana,1982-05-29
1982,5,30,18.05,25.511,17.047,2.03695297240714,Indiana,1982-05-30
1982,5,31,22.06,26.872,17.249,7.24762678140678,Indiana,1982-05-31
1982,6,1,23.3,22.01,14.357,21.2861746534827,Indiana,1982-06-01
1982,6,2,23.01,22.204,10.538,0,Indiana,1982-06-02
1982,6,3,15.6,19.889,11.127,7.89313912391165,Indiana,1982-06-03
1982,6,4,10.55,17.93,10.303,1.55626535405773,Indiana,1982-06-04
1982,6,5,27.44,21.837,11.401,0,Indiana,1982-06-05
1982,6,6,26.48,23.246,9.412,0,Indiana,1982-06-06
1982,6,7,16.39,26.582,14.931,4.78596311575075,Indiana,1982-06-07
1982,6,8,23.43,27.876,18.177,6.47028468199551,Indiana,1982-06-08
1982,6,9,15,27.736,17.395,16.1278903477182,Indiana,1982-06-09
1982,6,10,29.84,23.309,14.667,0,Indiana,1982-06-10
1982,6,11,26.61,23.513,10.836,0,Indiana,1982-06-11
1982,6,12,22.05,22.765,15.596,0,Indiana,1982-06-12
1982,6,13,29.42,21.973,14.613,0,Indiana,1982-06-13
1982,6,14,29.71,25.015,11.77,0,Indiana,1982-06-14
1982,6,15,17.09,26.684,18.129,10.0201666355133,Indiana,1982-06-15
1982,6,16,15.41,20.909,13.52,12.5180125236461,Indiana,1982-06-16
1982,6,17,29.66,22.582,6.334,0,Indiana,1982-06-17
1982,6,18,19.56,24.361,13.769,0,Indiana,1982-06-18
1982,6,19,18.35,21.304,14.646,12.9408240318298,Indiana,1982-06-19
1982,6,20,25.34,24.08,14.059,4.92346286773682,Indiana,1982-06-20
1982,6,21,24.09,21.69,12.237,0,Indiana,1982-06-21
1982,6,22,23.44,21.565,15.288,0,Indiana,1982-06-22
1982,6,23,23.95,21.157,9.56,0,Indiana,1982-06-23
1982,6,24,28.01,24.249,10.406,0,Indiana,1982-06-24
1982,6,25,28.63,26.711,13.676,0,Indiana,1982-06-25
1982,6,26,25.36,26.497,14.593,0,Indiana,1982-06-26
1982,6,27,22.93,28.788,18.95,3.72541546818184,Indiana,1982-06-27
1982,6,28,11.08,25.433,20.363,31.7060338891793,Indiana,1982-06-28
1982,6,29,19.9,27.375,18.92,6.13341630397457,Indiana,1982-06-29
1982,6,30,28.86,23.63,16.662,0,Indiana,1982-06-30
1982,7,1,29.1,23.203,10.482,0,Indiana,1982-07-01
1982,7,2,12.34,22.244,14.289,2.51439511765739,Indiana,1982-07-02
1982,7,3,12.34,26.59,20.264,29.3603867291381,Indiana,1982-07-03
1982,7,4,25.92,28.822,18.532,1.4074444770813,Indiana,1982-07-04
1982,7,5,27.77,30.717,18.606,0,Indiana,1982-07-05
1982,7,6,26.14,30.873,22.332,0,Indiana,1982-07-06
1982,7,7,23.25,28.262,24.523,1.63736939430237,Indiana,1982-07-07
1982,7,8,27.67,27.354,17.358,0,Indiana,1982-07-08
1982,7,9,29.4,27.664,14.391,0,Indiana,1982-07-09
1982,7,10,14.38,27.21,20.569,10.208297542647,Indiana,1982-07-10
1982,7,11,21.33,24.714,20.244,7.19434986888245,Indiana,1982-07-11
1982,7,12,25.87,26.03,15.646,0,Indiana,1982-07-12
1982,7,13,23.48,27.02,16.246,3.39250266551971,Indiana,1982-07-13
1982,7,14,24.76,28.43,18.813,2.83627896658345,Indiana,1982-07-14
1982,7,15,26.21,28.937,18.753,0,Indiana,1982-07-15
1982,7,16,26.22,30.79,20.496,0,Indiana,1982-07-16
1982,7,17,24.15,30.618,23.482,0,Indiana,1982-07-17
1982,7,18,19.54,29.398,23.335,1.54785221297971,Indiana,1982-07-18
1982,7,19,10.81,28.975,21.76,22.8746265172504,Indiana,1982-07-19
1982,7,20,23.42,28.819,21.2,1.20005142247237,Indiana,1982-07-20
1982,7,21,26.81,28.679,18.952,0,Indiana,1982-07-21
1982,7,22,6.4,26.896,20.909,14.7308051586101,Indiana,1982-07-22
1982,7,23,26.98,27.259,17.805,0,Indiana,1982-07-23
1982,7,24,27.51,28.141,17.67,0,Indiana,1982-07-24
1982,7,25,25.89,29.692,17.132,0,Indiana,1982-07-25
1982,7,26,23.82,29.398,18.986,0,Indiana,1982-07-26
1982,7,27,22.45,29.486,20.645,1.89882516849593,Indiana,1982-07-27
1982,7,28,24.59,26.226,20.876,5.04662096500397,Indiana,1982-07-28
1982,7,29,20.05,25.935,15.627,0,Indiana,1982-07-29
1982,7,30,22.4,26.503,16.558,0,Indiana,1982-07-30
1982,7,31,22.35,25.877,17.727,0,Indiana,1982-07-31
1982,8,1,22.87,27.058,16.713,0,Indiana,1982-08-01
1982,8,2,23.65,29.258,19.574,0,Indiana,1982-08-02
1982,8,3,24.7,31.957,20.134,0,Indiana,1982-08-03
1982,8,4,22.29,31.786,24.113,7.40377008914805,Indiana,1982-08-04
1982,8,5,13.13,27.942,22.424,17.575740814209,Indiana,1982-08-05
1982,8,6,19.18,28.754,20.639,0,Indiana,1982-08-06
1982,8,7,15.63,27.416,21.4,15.5380964279175,Indiana,1982-08-07
1982,8,8,16.01,27.555,21.092,10.2834284304549,Indiana,1982-08-08
1982,8,9,21.91,26.214,16.513,0,Indiana,1982-08-09
1982,8,10,15.6,21.289,16.359,0,Indiana,1982-08-10
1982,8,11,21.28,21.339,12.144,0,Indiana,1982-08-11
1982,8,12,20.75,22.294,12.022,0,Indiana,1982-08-12
1982,8,13,25.94,24.168,11.892,0,Indiana,1982-08-13
1982,8,14,24.81,25.552,13.122,0,Indiana,1982-08-14
1982,8,15,24.37,27.475,15.698,0,Indiana,1982-08-15
1982,8,16,23.01,28.024,17.824,0,Indiana,1982-08-16
1982,8,17,23.31,28.008,16.697,0,Indiana,1982-08-17
1982,8,18,25.5,25.973,13.808,0,Indiana,1982-08-18
1982,8,19,24.36,27.911,15.198,0,Indiana,1982-08-19
1982,8,20,13.1,27.135,21.108,7.52288103103638,Indiana,1982-08-20
1982,8,21,20.44,24.498,17.181,0,Indiana,1982-08-21
1982,8,22,18.48,25.06,14.245,0,Indiana,1982-08-22
1982,8,23,16.9,26.028,19.027,3.2217134286725,Indiana,1982-08-23
1982,8,24,17.53,27.788,15.298,4.16919460667486,Indiana,1982-08-24
1982,8,25,21.23,22.947,16.083,7.29489922514404,Indiana,1982-08-25
1982,8,26,16.19,23.566,13.522,0,Indiana,1982-08-26
1982,8,27,16.97,24.579,15.178,0,Indiana,1982-08-27
1982,8,28,23.64,20.818,9.847,0,Indiana,1982-08-28
1982,8,29,22.48,24.036,10.579,0,Indiana,1982-08-29
1982,8,30,12.44,25.072,18.478,1.94995403285247,Indiana,1982-08-30
1982,8,31,16.04,27.368,18.07,1.03456079949638,Indiana,1982-08-31
1982,9,1,7.77,27.701,20.762,3.00459563732147,Indiana,1982-09-01
1982,9,2,17.88,27.382,21.16,1.77172720431784,Indiana,1982-09-02
1982,9,3,22.26,22.404,13.66,0,Indiana,1982-09-03
1982,9,4,22.81,22.965,10.131,0,Indiana,1982-09-04
1982,9,5,22.88,25.332,13.345,0,Indiana,1982-09-05
1982,9,6,10.22,23.132,14.424,0,Indiana,1982-09-06
1982,9,7,8.84,21.798,17.11,1.90474390979034,Indiana,1982-09-07
1982,9,8,21.73,23.895,12.708,0,Indiana,1982-09-08
1982,9,9,15.39,26.262,14.938,0,Indiana,1982-09-09
1982,9,10,18.41,28.073,16.926,0,Indiana,1982-09-10
1982,9,11,17.81,28.25,18.591,0,Indiana,1982-09-11
1982,9,12,17.43,28.812,19.533,0,Indiana,1982-09-12
1982,9,13,12.29,29.083,20.542,0,Indiana,1982-09-13
1982,9,14,10.91,28.676,20.253,2.1242856961976,Indiana,1982-09-14
1982,9,15,10.89,26.714,19.336,1.5249729155471,Indiana,1982-09-15
1982,9,16,18.06,23.422,15.782,0,Indiana,1982-09-16
1982,9,17,17.64,24.754,12.083,0,Indiana,1982-09-17
1982,9,18,17.17,22.987,13.078,15.4740978089194,Indiana,1982-09-18
1982,9,19,11.4,18.866,10.991,0,Indiana,1982-09-19
1982,9,20,17.96,17.978,12.408,0,Indiana,1982-09-20
1982,9,21,13.05,14.716,8.56,0,Indiana,1982-09-21
1982,9,22,12.46,15.574,9.102,0,Indiana,1982-09-22
1982,9,23,19.44,20.182,6.605,0,Indiana,1982-09-23
1982,9,24,9.93,21.135,13.826,5.49658057997249,Indiana,1982-09-24
1982,9,25,9.36,17.663,12.003,0,Indiana,1982-09-25
1982,9,26,11.19,18.899,9.983,0,Indiana,1982-09-26
1982,9,27,10.49,19.733,12.792,1.72141717848717,Indiana,1982-09-27
1982,9,28,18.05,22.511,9.977,0,Indiana,1982-09-28
1982,9,29,17.96,25.457,13.639,0,Indiana,1982-09-29
1982,9,30,17.82,26.511,13.11,0,Indiana,1982-09-30
1982,10,1,17.44,27.367,14.013,0,Indiana,1982-10-01
1982,10,2,15.82,26.932,14.572,0,Indiana,1982-10-02
1982,10,3,13.17,24.657,18.202,0,Indiana,1982-10-03
1982,10,4,14.15,24.725,14.212,0,Indiana,1982-10-04
1982,10,5,14.14,27.078,16.38,0,Indiana,1982-10-05
1982,10,6,11.66,28.209,17.719,0,Indiana,1982-10-06
1982,10,7,14.72,25.34,13.586,10.2975945901562,Indiana,1982-10-07
1982,10,8,10.91,24.557,9.987,0,Indiana,1982-10-08
1982,10,9,2.33,22.448,18.413,14.5280965016354,Indiana,1982-10-09
1982,10,10,16.77,22.067,12.797,1.1593989256653,Indiana,1982-10-10
1982,10,11,4.84,16.52,11.791,0,Indiana,1982-10-11
1982,10,12,9.59,15.57,10.648,0,Indiana,1982-10-12
1982,10,13,11.67,16.228,7.182,0,Indiana,1982-10-13
1982,10,14,11.63,14.13,6.91,0,Indiana,1982-10-14
1982,10,15,11.25,17.235,8.881,0,Indiana,1982-10-15
1982,10,16,15.39,12.356,6.364,0,Indiana,1982-10-16
1982,10,17,10.84,13.297,2.018,0,Indiana,1982-10-17
1982,10,18,14.79,19.587,6.32,0,Indiana,1982-10-18
1982,10,19,8.4,18.692,11.539,1.51839256272979,Indiana,1982-10-19
1982,10,20,7.45,17.57,5.491,7.16667175282737,Indiana,1982-10-20
1982,10,21,13.23,8.359,2.368,0,Indiana,1982-10-21
1982,10,22,12.34,8.978,3.042,0,Indiana,1982-10-22
1982,10,23,14.25,10.454,0.175,0,Indiana,1982-10-23
1982,10,24,14.54,12.894,-0.059,0,Indiana,1982-10-24
1982,10,25,14.34,14.647,-0.192,0,Indiana,1982-10-25
1982,10,26,13.82,16.905,1.424,0,Indiana,1982-10-26
1982,10,27,13.35,17.763,3.743,0,Indiana,1982-10-27
1982,10,28,12.26,20.548,10.048,0,Indiana,1982-10-28
1982,10,29,11.24,16.902,10.829,3.26118469229186,Indiana,1982-10-29
1982,10,30,8.05,16.802,7.705,0,Indiana,1982-10-30
1982,10,31,1.33,17.811,13.418,8.15782248963615,Indiana,1982-10-31
1982,11,1,3.69,20.898,16.989,1.17992758742957,Indiana,1982-11-01
1982,11,2,2.81,19.279,15.453,28.3057258420172,Indiana,1982-11-02
1982,11,3,6.02,14.354,6.612,1.26158126113296,Indiana,1982-11-03
1982,11,4,8.04,5.794,-1.516,0,Indiana,1982-11-04
1982,11,5,6.25,2.814,-2.367,0,Indiana,1982-11-05
1982,11,6,9.93,6.736,-0.26,0,Indiana,1982-11-06
1982,11,7,8.74,13.73,2.598,0,Indiana,1982-11-07
1982,11,8,6.33,15.997,10.158,0,Indiana,1982-11-08
1982,11,9,9.14,17.462,9.418,0,Indiana,1982-11-09
1982,11,10,9.92,18.443,7.477,0,Indiana,1982-11-10
1982,11,11,2.44,16.476,13.656,7.01809378642793,Indiana,1982-11-11
1982,11,12,6.49,17.133,3.516,10.0702226160934,Indiana,1982-11-12
1982,11,13,11.63,2.267,-6.391,0,Indiana,1982-11-13
1982,11,14,6.76,2.672,-3.762,0,Indiana,1982-11-14
1982,11,15,11.29,1.652,-6.699,0,Indiana,1982-11-15
1982,11,16,8.83,6.147,-3.042,0,Indiana,1982-11-16
1982,11,17,10.79,11.22,-3.022,0,Indiana,1982-11-17
1982,11,18,6.65,14.216,4.828,0,Indiana,1982-11-18
1982,11,19,2.63,15.308,9.844,0,Indiana,1982-11-19
1982,11,20,1.59,16.614,13.65,14.5281732081344,Indiana,1982-11-20
1982,11,21,3.54,16.155,8.46,11.5620791912079,Indiana,1982-11-21
1982,11,22,3.05,11.489,4.802,0,Indiana,1982-11-22
1982,11,23,0.98,10.552,3.777,10.2240025996707,Indiana,1982-11-23
1982,11,24,10.43,3.201,-6.399,0,Indiana,1982-11-24
1982,11,25,5.98,0.716,-6.365,0,Indiana,1982-11-25
1982,11,26,1.86,2.455,-0.586,10.2886140345504,Indiana,1982-11-26
1982,11,27,7.46,3.666,-1.755,0,Indiana,1982-11-27
1982,11,28,1.84,12.644,0.056,17.0768052331027,Indiana,1982-11-28
1982,11,29,4.53,9.328,3.851,1.58031057071639,Indiana,1982-11-29
1982,11,30,7.02,16.175,3.968,0,Indiana,1982-11-30
1982,12,1,3.02,16.414,10.404,0,Indiana,1982-12-01
1982,12,2,6.14,21.329,14.796,0,Indiana,1982-12-02
1982,12,3,0.92,19.666,17.146,33.5339909715344,Indiana,1982-12-03
1982,12,4,1.77,16.898,10.595,17.3906087875366,Indiana,1982-12-04
1982,12,5,4.09,16.466,10.626,18.7107950447967,Indiana,1982-12-05
1982,12,6,8.13,11.266,3.744,1.02542489770485,Indiana,1982-12-06
1982,12,7,8.09,7.987,-1.194,0,Indiana,1982-12-07
1982,12,8,8.26,7.182,-2.027,0,Indiana,1982-12-08
1982,12,9,7.26,2.043,-6.479,0,Indiana,1982-12-09
1982,12,10,2.09,0.673,-3.8,10.7287392019657,Indiana,1982-12-10
1982,12,11,6.94,0.457,-4.219,0,Indiana,1982-12-11
1982,12,12,9.16,-5.305,-10.441,0,Indiana,1982-12-12
1982,12,13,9.01,-0.676,-15.596,0,Indiana,1982-12-13
1982,12,14,6.38,5.929,-2.516,0,Indiana,1982-12-14
1982,12,15,0.89,7.125,4.96,7.4492603539511,Indiana,1982-12-15
1982,12,16,3.58,4.111,0.403,2.44285464276572,Indiana,1982-12-16
1982,12,17,6.47,2.081,-2.002,0,Indiana,1982-12-17
1982,12,18,6.17,7.072,-0.614,0,Indiana,1982-12-18
1982,12,19,5.21,5.839,1.288,0,Indiana,1982-12-19
1982,12,20,3.92,0.908,-1.002,0,Indiana,1982-12-20
1982,12,21,8.07,1.778,-5.375,0,Indiana,1982-12-21
1982,12,22,2.13,7.273,-2.699,0,Indiana,1982-12-22
1982,12,23,1.15,13.644,7.486,3.7497341627386,Indiana,1982-12-23
1982,12,24,2.55,15.242,10.518,4.92826179197436,Indiana,1982-12-24
1982,12,25,3.44,17.158,13.509,23.239410080123,Indiana,1982-12-25
1982,12,26,5.34,12.67,1.299,0,Indiana,1982-12-26
1982,12,27,1.2,12.236,5.564,6.82274401187399,Indiana,1982-12-27
1982,12,28,3.73,15.824,0.581,7.18517005435615,Indiana,1982-12-28
1982,12,29,6.73,0.137,-5.672,0,Indiana,1982-12-29
1982,12,30,8.62,-1.073,-6.858,0,Indiana,1982-12-30
1982,12,31,7.83,2.108,-5.031,0,Indiana,1982-12-31
1983,1,1,8.91,5.683,-3.342,0,Indiana,1983-01-01
1983,1,2,5.22,1.393,-3.978,0,Indiana,1983-01-02
1983,1,3,9.36,-0.412,-7.114,0,Indiana,1983-01-03
1983,1,4,9.37,4.082,-6.158,0,Indiana,1983-01-04
1983,1,5,4.52,3.11,-1.478,0,Indiana,1983-01-05
1983,1,6,4.49,6.445,-1.514,0,Indiana,1983-01-06
1983,1,7,7.24,6.171,-0.104,0,Indiana,1983-01-07
1983,1,8,7.64,2.704,-3.594,0,Indiana,1983-01-08
1983,1,9,7.44,6.297,-3.845,0,Indiana,1983-01-09
1983,1,10,5.86,8.141,4.328,3.19202394274498,Indiana,1983-01-10
1983,1,11,4.9,3.89,-0.442,1.37481093406677,Indiana,1983-01-11
1983,1,12,6.81,0.112,-6.889,0,Indiana,1983-01-12
1983,1,13,9.79,3.931,-6.06,0,Indiana,1983-01-13
1983,1,14,5.26,5.007,-2.271,0,Indiana,1983-01-14
1983,1,15,8.4,0.174,-4.682,2.31942280055364,Indiana,1983-01-15
1983,1,16,7.94,-1.904,-8.696,0,Indiana,1983-01-16
1983,1,17,6.4,-2.825,-8.143,1.32157923553677,Indiana,1983-01-17
1983,1,18,9.08,-4.662,-12.099,0,Indiana,1983-01-18
1983,1,19,10.42,-5.032,-10.274,0,Indiana,1983-01-19
1983,1,20,7.17,-1.518,-8.584,0,Indiana,1983-01-20
1983,1,21,3.22,-0.106,-4.469,3.90284061421653,Indiana,1983-01-21
1983,1,22,2.49,3.69,-1.082,6.94969629591924,Indiana,1983-01-22
1983,1,23,4.14,2.654,-0.774,3.61783209427813,Indiana,1983-01-23
1983,1,24,4.19,2.501,-0.828,0,Indiana,1983-01-24
1983,1,25,5.73,0.957,-2.869,0,Indiana,1983-01-25
1983,1,26,5.88,-1.023,-3.607,2.22361062873233,Indiana,1983-01-26
1983,1,27,8.19,-1.371,-7.521,0,Indiana,1983-01-27
1983,1,28,10.57,3.704,-5.371,0,Indiana,1983-01-28
1983,1,29,5.75,6.492,-1.622,0,Indiana,1983-01-29
1983,1,30,4.49,3.812,-0.699,4.6006441116333,Indiana,1983-01-30
1983,1,31,9.68,-0.097,-4.366,0,Indiana,1983-01-31
1983,2,1,4.52,3.015,-4.737,2.60189175605774,Indiana,1983-02-01
1983,2,2,3.82,7.9,2.537,18.1180536746979,Indiana,1983-02-02
1983,2,3,7.02,4.158,-5.538,2.89898679598011,Indiana,1983-02-03
1983,2,4,12.72,-4.931,-10.608,0,Indiana,1983-02-04
1983,2,5,9.31,-0.008,-10.758,0,Indiana,1983-02-05
1983,2,6,3.16,-0.628,-3.847,2.84356474867309,Indiana,1983-02-06
1983,2,7,9.35,-1.746,-6.985,0,Indiana,1983-02-07
1983,2,8,13.46,3.872,-9.318,0,Indiana,1983-02-08
1983,2,9,6.04,3.982,-0.89,1.08690857882721,Indiana,1983-02-09
1983,2,10,8.21,3.326,-1.927,0,Indiana,1983-02-10
1983,2,11,12.91,2.143,-4.75,0,Indiana,1983-02-11
1983,2,12,14.17,2.394,-7.286,0,Indiana,1983-02-12
1983,2,13,14.18,5.601,-5.215,0,Indiana,1983-02-13
1983,2,14,14.05,10.06,-4.02,0,Indiana,1983-02-14
1983,2,15,9.82,10.129,-2.25,0,Indiana,1983-02-15
1983,2,16,5.84,7.795,-0.981,0,Indiana,1983-02-16
1983,2,17,8.62,6.65,0.755,0,Indiana,1983-02-17
1983,2,18,10.01,7.633,-0.767,0,Indiana,1983-02-18
1983,2,19,13.26,14.742,1.036,0,Indiana,1983-02-19
1983,2,20,13.48,16.629,2.042,0,Indiana,1983-02-20
1983,2,21,12.65,16.654,3.563,0,Indiana,1983-02-21
1983,2,22,13.3,17.746,4.569,0,Indiana,1983-02-22
1983,2,23,13.12,13.256,2.384,0,Indiana,1983-02-23
1983,2,24,11.81,6.266,0.197,1.18046526580429,Indiana,1983-02-24
1983,2,25,9.6,0.355,-4.134,0,Indiana,1983-02-25
1983,2,26,16.86,4.503,-7,0,Indiana,1983-02-26
1983,2,27,14.28,8.505,-3.699,0,Indiana,1983-02-27
1983,2,28,16.56,11.964,-1.613,0,Indiana,1983-02-28
1983,3,1,16.5,12.969,0.673,0,Indiana,1983-03-01
1983,3,2,16.32,18.13,-0.326,0,Indiana,1983-03-02
1983,3,3,15.96,20.497,4.214,0,Indiana,1983-03-03
1983,3,4,12.15,22.251,11.963,0,Indiana,1983-03-04
1983,3,5,8.79,21.047,14.795,3.1002486075522,Indiana,1983-03-05
1983,3,6,12.87,20.23,14.127,12.5417572789388,Indiana,1983-03-06
1983,3,7,13.31,17.47,10.486,5.83598337175317,Indiana,1983-03-07
1983,3,8,7.91,13.118,5.522,1.27605912268791,Indiana,1983-03-08
1983,3,9,7.25,4.767,-0.312,0,Indiana,1983-03-09
1983,3,10,8.1,3.02,-0.955,3.33488285531303,Indiana,1983-03-10
1983,3,11,8.58,2.359,-0.418,0,Indiana,1983-03-11
1983,3,12,18.97,6.242,-3.507,0,Indiana,1983-03-12
1983,3,13,18.32,11.61,-4.674,0,Indiana,1983-03-13
1983,3,14,16.02,12.23,2.254,0,Indiana,1983-03-14
1983,3,15,19.17,13.534,-0.892,0,Indiana,1983-03-15
1983,3,16,19.62,14.916,1.975,0,Indiana,1983-03-16
1983,3,17,17.49,16.568,2.395,0,Indiana,1983-03-17
1983,3,18,1.74,13.512,7.724,20.8418995143802,Indiana,1983-03-18
1983,3,19,10.15,7.808,1.859,5.66650674136326,Indiana,1983-03-19
1983,3,20,3.46,6.298,-0.049,15.4886115995509,Indiana,1983-03-20
1983,3,21,16.08,0.528,-4.939,18.4119120202695,Indiana,1983-03-21
1983,3,22,23.03,-5.122,-10.992,0,Indiana,1983-03-22
1983,3,23,22.41,-0.725,-14.382,0,Indiana,1983-03-23
1983,3,24,22.25,-3.037,-13.368,0,Indiana,1983-03-24
1983,3,25,22.21,2.161,-12.319,0,Indiana,1983-03-25
1983,3,26,12.75,8.564,-1.916,0,Indiana,1983-03-26
1983,3,27,11.88,11.31,5.561,12.1072190009386,Indiana,1983-03-27
1983,3,28,6.49,6.927,0.87,3.05109321925556,Indiana,1983-03-28
1983,3,29,20.47,7.218,-3.158,0,Indiana,1983-03-29
1983,3,30,10.71,8.159,0.233,0,Indiana,1983-03-30
1983,3,31,11.16,10.105,-0.766,0,Indiana,1983-03-31
